,show_id,cluster_id,x,y,z,sentence
1665,6118,10,3.8787005,0.0015785623,-5.1349516,"As a director: ""The Right Stuff"", ""Invasion of the Body Snatchers"""
1666,6118,12,-4.1136036,2.4413989,-4.042459,"Around 1912, 2 painters from the Art Institute of this city founded the Ox-Bow Institute in Saugatuck, Mich."
1667,6118,11,2.2541616,-0.9622557,8.074239,A U. of California study found that listening to the too many notes in this guy's sonatas raised IQ scores 8-9 points
1668,6118,14,-9.413805,-0.85971516,-5.728766,"This N.C. peak, the highest east of the Mississippi, was named for the man who surveyed it, died on it & is buried at the top"
1669,6118,4,6.3196993,0.34401634,3.2564638,Specific 5-letter term for the block of wood you wedge under the wheels when jacking up a car
1670,6118,8,-6.787284,2.7867658,0.6528937,"At the University of Bonn in 1836, he was wounded in a duel with a member of an aristocratic Prussian fraternity"
1671,5580,0,-5.1121244,2.3919964,-4.8044376,The Jack Daniel's distillery is in Lynchburg in this state
1672,5580,3,3.6698065,-3.8001955,-1.0415395,Willis's Snapples and Cran-apples
1673,5580,12,-2.494644,3.4645293,-2.0629432,The dad of this First Gulf War general was a N.J. State Police bigwig & worked the Lindbergh kidnapping case
1674,5580,18,3.8142602,5.032521,0.17559122,"It was introduced as a way to ""put 1,000 songs in your pocket"""
1675,5580,17,-3.8780923,-6.8175883,1.1539371,Lions don't like to attack ostriches because the big birds do this & can even kill the king of beasts this way
1676,5580,18,4.1879964,4.182658,2.8280587,"It's No. 1, & no, you don't get a hint"
1677,5580,10,-4.2153277,-1.7942525,3.0599766,"When Jimi Hendrix played ""The Star-Spangled Banner"" at Woodstock, he was strumming in this state"
1678,5580,19,3.7348194,-4.537367,-1.7846575,Ashton's meat sellers
1679,5580,1,12.004886,2.3458154,1.4576005,"A sample of this artist's work is seen <a href=""http://www.j-archive.com/media/2008-12-05_J_19.jpg"" target=""_blank"">here</a>"
1680,5580,4,4.793377,-3.6958804,2.7519422,"There are websites devoted to injuries suffered by its users, such as pulled muscles & bloodied hands"
1681,5580,15,1.9327008,5.5926876,-4.5183754,"This forward from French Lick, Indiana was NBA MVP 3 times in the 1980s"
1682,5580,18,3.4145494,-0.75639534,-0.19382353,This No. 30 must be obeyed
1683,5580,11,-5.278074,5.1393294,-3.2687285,The Trinity site in this state was the location of the USA's first atomic explosion
1684,5580,19,3.031453,-4.1637855,-2.5867257,"Cattrall's rooms for hot, sweaty workouts"
1685,5580,12,-1.1767081,2.3285458,-4.69969,"In 1981 this ""All in the Family"" producer co-founded People for the American Way"
1686,5580,16,1.7520924,-0.8987078,-8.643768,"This has been banned in Thailand, Turkey, Pakistan & Iran"
1687,5580,2,-6.5393744,0.44397226,0.68955576,This bird term for pro-war politicians was popular in the period leading up to the War of 1812
1688,5580,18,4.60668,2.7107472,-0.20104451,"Self-congratulations, egotists!  This word made it all the way to No. 10"
1689,5580,0,-6.45485,2.2464771,-4.897838,The Tennis Hall of Fame in Newport is in this state
1690,5580,19,3.7739475,-4.6208844,-1.8491713,Amanda's avenues
1691,5580,12,1.9265963,2.2934296,0.26975286,"Think positively! You'll know this man who wrote the newspaper column ""Confident Living"""
1692,5580,6,3.3478427,-1.5156513,-1.4906902,"Its name was reportedly inspired by a line from ""2001: A Space Odyssey"""
1693,5580,0,6.205782,3.1884212,-4.0747,"It's the color in the name of New Hampshire's state bird, a finch, & a state flower, a lilac"
1694,5580,6,8.718013,0.7094449,2.1145368,"No. 2, this verb form is a homophone of a letter of the alphabet"
1695,5580,10,-0.5955927,-2.128217,0.45308167,"""Where The Columbines Grow"" is its official state song"
1696,5580,19,-2.2374928,-7.2776666,-1.0823431,Lauer's chiropterans
1697,5580,7,1.1701772,0.57700604,-2.5517042,"1968 ""The Armies of the Night"" won him a Pulitzer & the National Book Award"
1698,5580,2,-6.8432918,7.371342,0.18978587,Britain's Prince William got one last Christmas & Queen Elizabeth promptly commandeered it
1699,5580,0,-3.3885338,-8.060356,-0.88441634,"Like its relative the peacock, the Argus type of this bird has ""eyes"" in its elaborate tail feathers"
1700,5580,7,-1.0588346,-2.0303931,1.514387,"Title of the Beatles song that tells us ""life is very short""--5 words: Nos. 27, 53, 87, 11, 43"
1701,5580,2,-8.100961,3.8958168,3.326132,In 1989 this son of Jamaican immigrants became Chairman of the Joint Chiefs of Staff
1702,5580,12,-0.37804905,0.9467035,-5.0281053,"When this product was introduced in 1972, it was said to have a full ""quarter mile"" of fun shot out of a can"
1703,5580,17,7.4624524,1.8016933,-1.50463,"This author wrote of Fangorn Forest, named for the oldest of the Ents-or was the Ent named for the forest?"
1704,5580,4,4.610089,-1.197372,4.175872,"A type of fish, or to sit on an elevated platform"
1705,5580,17,1.5609834,-4.1776066,4.7486215,The Lone Ranger could tell you this precious metal is the best conductor of electricity among metals
1706,5580,7,-2.2537599,0.87816465,3.8918843,"The Philadelphia Orchestra played Beethoven's ""Pastoral Symphony"" for this 1940 Disney film"
1707,5580,2,-8.929928,3.390839,4.3910885,"If you don't know he was made commander of the 2nd Armored Tank Division in April 1941, I'll slap you silly"
1708,5580,17,3.1501205,-6.7399735,-0.48122,In the 1630s it was a backup bow & arrow part; today it means backup on a sports team
1709,5580,9,-1.9500808,5.3091345,4.0748405,"In this Herman Wouk tale, Pug Henry is an advisor to FDR prior to the attack on Pearl Harbor"
1710,5580,1,12.975864,-0.16648921,1.0855309,"(<a href=""http://www.j-archive.com/media/2008-12-05_DJ_02.jpg"" target=""_blank"">Jimmy of the Clue Crew reports from the Gathering of Nations.</a>) The Colorado nonprofit Hawkquest doesn't just protect hawks; they also help <a href=""http://www.j-archive.com/media/2008-12-05_DJ_02a.jpg"" target=""_blank"">these</a> falcons, whose name means ""wandering"""
1711,5580,1,12.975864,-0.16648921,1.0855309,"(<a href=""http://www.j-archive.com/media/2008-12-05_DJ_07.wmv"">Jon of the Clue Crew lights up a bulb by touching wires to its terminals.</a>) It's a series of electrical components that form a conducting path"
1712,5580,17,-2.5575526,1.7498536,2.3582902,"This Russian director's Mexico footage was compiled as ""Mexican Symphony"" in 1941"
1713,5580,15,-4.4285517,2.4902296,7.059298,We shall return to this man who graduated from West Point in 1903 with the highest honors in his class
1714,5580,3,-2.1332126,-3.197973,6.9398484,"To make this candy, put a string in a glass of sugar & water that was boiled to a syrup & let stand for a week"
1715,5580,7,0.25278735,-1.4570059,-2.2417243,"His play ""Under Milk Wood"", about the inhabitants of a Welsh seaside town, was published posthumously"
1716,5580,2,-7.774014,5.858045,0.95758843,"Russian for ""rebuilding"", this term was first used by Gorbachev in the mid-1980s"
1717,5580,11,7.4366026,0.93979234,7.6670747,"Unlike most nonmetals, this element with the symbol B is a workable conductor"
1718,5580,17,0.39367524,-3.3151531,-4.4675317,"In 1998's ""Serengeti Symphony"", the title nature reserve in this country is shown with only music & natural sound"
1719,5580,17,2.3226595,3.130961,-7.7843,"A 10-man, 22-ton ""infantry fighting vehicle"" named for this general has a 2-man turret & a 25mm cannon"
1720,5580,12,-0.08390399,4.087036,-3.6746285,"According to Bud Collins' ""Encyclopedia of Modern Tennis"", the best of this string material comes from cows"
1721,5580,5,1.0728303,-3.580044,0.084606536,"The line ""O wild west wind, thou breath of autumn's being"" starts an 1819 ode by this man"
1722,5580,8,-1.6236689,-0.64952403,-9.912511,This daughter of Zeus & Demeter made regular trips to Hades
1723,5580,11,6.9529195,0.37291607,6.9490213,It's the term for material that conducts at high temperatures & insulates at low temperatures
1724,5580,1,12.48322,1.822364,1.4070715,"This 1922 film seen <a href=""http://www.j-archive.com/media/2008-12-05_DJ_14.jpg"" target=""_blank"">here</a> was subtitled ""A Symphony of Horror"""
1725,5580,2,-6.5702605,1.7391355,2.7213612,"In 1864 Democrats nominated this Union general for president, though he repudiated their platform"
1726,5580,6,6.403892,4.516358,-0.37976772,"The hope behind String Theory is that it will result in this, sometimes shortened to ""T.O.E."""
1727,5580,5,1.153395,-3.9575496,0.4764428,"This Frost poem ends with ""And miles to go before I sleep,  And miles to go before I sleep"""
1728,5580,6,6.999272,2.131407,0.6878049,11-letter word for the sac containing the heart
1729,5580,1,12.975864,-0.16648921,1.0855309,"(<a href=""http://www.j-archive.com/media/2008-12-05_DJ_10.wmv"">Jimmy of the Clue Crew powers a fan by putting one terminal into a beaker of saltwater.</a>) Current that will power the fan is carried by ions rather than free electrons in the saltwater, which is one of these conducting liquids"
1730,5580,7,-2.0358598,1.7470083,2.643406,"The 1934 drama ""The Unfinished Symphony"" was director Anthony Asquith's tribute to this Austrian composer"
1731,5580,8,-8.940999,-2.9953675,-0.4668586,"On May 15, 1768 France bought this island from Genoa for 2 million livres"
1732,4699,16,-9.9645605,1.873525,-3.8465614,"Of Hawaii's 8 main islands, this one receives the lion's share of the tourist dollars"
1733,4699,19,7.937612,-3.2209368,-3.9047928,"Cash, Depp"
1734,4699,5,-7.813495,-4.434514,1.2100362,"The 1719 1st edition told of him ""having been cast on shore by shipwreck, wherein all... men perished but himself"""
1735,4699,11,4.4963436,-3.995469,4.6253824,Edwin Budding adapted a rotary shearer used to remove excess fibers from carpets into this outdoor tool
1736,4699,8,-6.205795,0.026806844,-8.581194,In 1468 this teen was recognized as heiress to the throne of Castile
1737,4699,19,5.291251,-4.197362,-3.1717653,An intelligent beginning
1738,4699,0,-9.012894,-1.4181316,-5.67949,"When the Russians owned Alaska, they referred to this tall peak as Bolshaya Gora"
1739,4699,19,8.195994,-3.0021746,-3.8076885,"Bakula, Wolf"
1740,4699,7,1.2719843,-0.9114153,-0.47681382,"Even the epilogue is lengthy in this 1869 Tolstoy epic; it comes out in 2 parts &, in our copy, is 105 pages long"
1741,4699,11,2.1445324,-7.1865215,2.7040613,"In 1948 scientists at Bristol-Meyers ""buffered"" this medicine for the first time"
1742,4699,12,-3.1590044,4.8096056,0.5900705,She was a teenage farm girl when she beat the famous marksman Frank Butler in an 1870s shooting match
1743,4699,19,4.4909825,-0.112515315,1.2491056,A more obese baseball slugger
1744,4699,14,-12.3817005,0.20417333,0.36132628,"This river begins in Colorado & empties into the Gulf of Mexico near Brownsville, Texas"
1745,4699,19,8.706651,-3.055582,-3.870546,"Carey, Bledsoe"
1746,4699,12,-1.6637912,1.1762688,0.16236316,This 1939 Steinbeck novel helped publicize the plight of Dust Bowl refugees
1747,4699,11,3.743892,-4.237682,4.3495884,Lawrence Sperry used the gyroscope his dad developed in this device that keeps planes on course without human aid
1748,4699,7,4.115162,-6.602962,-5.0841846,In the 1850s this future sculptor failed the Ecole des Beaux-Arts entrance exam 3 times (think about it)
1749,4699,19,2.6377053,-3.3088074,-4.293027,A wealthy sorceress
1750,4699,14,-11.237965,1.8501308,-3.2304575,Florida's panhandle borders these 2 states
1751,4699,19,8.177165,-2.7565813,-3.8348024,"Lillard, Modine"
1752,4699,7,0.7690089,-0.9701149,0.41352034,"Chapter 10 of this 1960 novel begins, ""Atticus was feeble: he was nearly fifty"""
1753,4699,11,3.8908734,-6.060831,3.0782979,In 1882 Schuyler Wheeler put a propellor on the shaft of an electric motor & created this--how cool!
1754,4699,8,-2.1186125,1.1448653,-8.374711,"Betrothed as a teen to her creepy cousin in 1744, she later became a ""Great"" empress of Russia"
1755,4699,17,2.9813852,0.55954397,-1.8419778,Written text of a movie about an underground burial chamber
1756,4699,14,-10.069395,0.8284145,-4.221896,This large lake on the New York-Vermont border is Vermont's lowest point
1757,4699,19,8.805453,-2.9226425,-3.9144945,"Connelly, Garner, Holliday"
1758,4699,7,0.40970686,1.6709374,0.15937436,"Published in 1949, this futuristic tale is set in Oceania, a few years before you were born"
1759,4699,11,3.887611,-6.075606,2.8748124,"James Fergason invented this type of ""display"" that found an early use in calculators"
1760,4699,8,-3.1902096,1.8975217,-4.2452607,"Apprenticed to a British shipowner as a teen in the 1740s, he became one of the great explorers of the Pacific"
1761,4699,3,2.112696,2.2718344,4.7936974,"Voraciously eat an ""all-purpose"" baking ingredient"
1762,4699,18,3.3923025,-0.7148036,-0.15724407,"Of particular interest to the NRA is the amendment that allows us ""to keep & bear"" these"
1763,4699,15,1.4737347,7.113513,-2.0391102,"Mia Hamm, Brandi Chastain & their 9 teammates on the field"
1764,4699,13,7.646434,4.4984097,4.0894165,"Because they develop from a single ovum, this variety of twins has the same genetic makeup"
1765,4699,6,7.756295,-1.3874629,0.8727814,"This math term comes from the Latin frangere, ""to break"""
1766,4699,3,-3.9234593,-3.001714,8.187871,A Vacherin dessert features this crisp concoction of beaten egg whites & sugar
1767,4699,13,3.8238106,2.4624963,8.691182,It's the common operation to remove 2 small oval masses of tissue at the back of the mouth
1768,4699,5,3.3662348,-0.9200094,-0.089039676,"Under the 5th Amendment, 1 of the 3 things that no person shall be deprived of ""without due process of law"""
1769,4699,15,1.4146047,7.1598353,-2.0103645,"Sheryl Swoopes, Lisa Leslie & their 3 teammates on the floor"
1770,4699,13,7.6687064,3.9303222,3.8404934,"Genes that affect hereditary traits are called alleles & are either ""dominant"" or this"
1771,4699,6,8.339306,1.4209236,0.5208463,"This synonym for ""room"" can precede music & maid"
1772,4699,0,-4.657564,0.34901956,-4.0634627,NYC sushi chef Masa Takayama has paid more than $120 a pound for this fish--a bit pricier than Star-Kist's
1773,4699,13,3.8371499,1.8429989,9.00976,A rhytidectomy removes these surgically; botox takes them out another way
1774,4699,2,-8.6456,2.1291409,2.4446895,"The 13th Amendment, which abolished slavery, was ratified in this year"
1775,4699,10,-3.812932,6.8282237,5.8358,Misty May & Kerri Walsh
1776,4699,13,4.019258,-0.2475589,9.221978,Since the 1980s this hormone used by diabetics has been produced by genetically engineered bacteria
1777,4699,6,8.462724,-2.6609676,0.30242836,"The name of this 6-pointed star comes from the Greek for ""six"" & ""letter"""
1778,4699,6,7.796079,-1.1133034,3.1036112,This word for a French stew is pronounced the same as a pasta sauce brand
1779,4699,13,3.86103,2.216541,8.852971,A lobectomy removes one of the 5 lobes of the lungs; a lobotomy takes out part of this organ
1780,4699,18,3.4070165,-0.76419276,-0.09632644,"The 24th Amendment says you don't have to pay this type of tax, or any other in order to vote"
1781,4699,15,1.1325144,7.463348,-2.1329517,"Mohini Bhardwaj, Courtney Kupets & their 4 teammates"
1782,4699,6,7.7080173,4.121722,3.8601956,A pair of chromosomes with this 2-letter designation makes a woman a woman
1783,4699,6,7.280047,-3.3572602,1.6119236,"The name of this African equine comes from the Portuguese for ""wild ass"""
1784,4699,17,-0.9844495,-7.5469036,-2.8902905,"A company at Union Wharf in Portland ships all kinds of seafood, but is called ""Maine"" this creature ""Direct"""
1785,4699,13,3.8519287,2.1950731,8.8851595,A keratotomy is an incision of this eye part; a keratectomy removes part of it
1786,4699,2,-7.2513237,0.81027335,4.096529,"Decade when the 27th & last amendment, having to do with pay raises in Congress, took effect"
1787,4699,15,1.5356754,7.0884476,-2.0298507,"Lisa Fernandez, Jennie Finch & their 7 teammates on the field"
1788,4699,13,3.7256534,-0.030378291,9.154521,"Named for a German neuropathologist, this memory loss disease may be caused by a gene on chromosome 21"
1789,4699,4,3.760871,-2.9990916,5.9466987,This cutting implement has the same name as a type of dive & a kind of trailer-truck accident
1790,4699,6,8.116885,-1.1650748,2.8740244,"En croute, as in salmon en croute, is French for ""in"" this, also found on toast"
1791,4699,13,3.8374739,2.124541,8.924965,The embolus removed from an artery in an embolectomy is usually one of these obstructions
1792,4699,18,-4.3521733,4.830232,-5.511156,"To trek through its Khumbu Icefall, Lhotse Face & South Col, your team needs a $70,000 permit from Nepal's government"
1793,3113,19,8.002932,-1.3715492,-4.202688,"Fife, Rubble, Miller"
1794,3113,11,7.0643396,0.6742853,6.479235,State of matter a substance is in after it's gone through evaporation
1795,3113,10,-4.1506524,-3.860702,3.7021096,"In April of 1990 she began her worldwide ""Blond Ambition"" tour to promote her CD ""I'm Breathless"""
1796,3113,18,0.33117867,1.5398371,7.9267364,"He's got the building wired for ""current"" affairs"
1797,3113,4,9.1102,0.24535751,4.106751,"A 4-legged one may be a vixen; a 2-legged one may be a vixen, too"
1798,3113,3,-3.009491,-1.0054971,8.250689,I'm boiling these to mix with red cabbage; it's too darn hot to roast them on an open fire
1799,3113,19,7.8427277,-2.1210742,-3.8722825,"Foehn, Zephyr, Simoom"
1800,3113,4,7.4888234,-2.9810297,4.424834,Number of sides on a honeycomb cell or on a snowflake
1801,3113,10,-3.8092692,-4.6362042,3.6518528,"His ""Doggystyle"" CD was the first debut album ever to enter the Billboard charts at No. 1"
1802,3113,17,6.8642564,2.8451066,0.08813304,The current affairs this person deals with are labelled H & C
1803,3113,9,-1.5255092,-0.17552522,0.32784227,"In a 1979 film, Dudley Moore gives her a rating of 11 on a scale of 1-10"
1804,3113,3,-3.0159047,-1.2045007,8.078609,Don't be intimidated by the skewers; I'll use them on the marinated lamb to make this
1805,3113,19,8.098342,-1.298097,-4.235114,"Shirt, kite, donkey"
1806,3113,18,3.7212074,4.753806,3.144124,"We wouldn't fib, your fibula runs parallel with this bone"
1807,3113,1,11.453459,-0.81279427,0.47067988,"(<a href=""http://www.j-archive.com/media/1998-02-25_J_04.jpg"" target=""_blank"">Hi.  I am Chris Hardwick.</a>)  In April 1987 MTV premiered the video show ""Headbanger's Ball"" for devotees of this type of music"
1808,3113,17,-2.363067,3.8079882,-2.178782,"A Fats Waller is a pianist & this ""waller"" is an installer of plasterboard"
1809,3113,4,3.904136,3.6289768,4.680936,"In boxing, it's when you've fallen & you can't get up"
1810,3113,3,-3.3809252,-1.6631547,8.234138,I'm making passover breakfast fun by using this unleavened bread in a version of French toast
1811,3113,19,4.9503536,-2.902701,-1.1031895,"Roofs, halos, quantum mechanics"
1812,3113,11,7.259004,-1.0486447,6.6091194,"A poison in pure form, this element used as a germicide on cuts has a chemical symbol that's a pronoun"
1813,3113,10,-3.952713,-2.4182594,2.6808658,"This Seattle grunge band backed Neil Young on his ""Mirror Ball"" CD"
1814,3113,18,3.6150727,1.5807023,1.9179472,"He'll get you stoned or brickworked, & maybe even teach you a secret handshake"
1815,3113,5,0.70093685,-5.1311007,0.78949964,"Psalm 8 declares, ""Out of the mouth of"" these ""and sucklings hast thou ordained strength"""
1816,3113,3,-3.0113716,-1.250964,8.181553,"I'm sauteeing this organ meat in butter & lemon juice, as you'd know, if you had any"
1817,3113,1,11.862634,2.1054795,1.7455947,"Purpose of the structures seen here: <a href=""http://www.j-archive.com/media/1998-02-25_J_25.jpg"" target=""_blank"">[1]</a> <a href=""http://www.j-archive.com/media/1998-02-25_J_25a.jpg"" target=""_blank"">[2]</a> <a href=""http://www.j-archive.com/media/1998-02-25_J_25b.jpg"" target=""_blank"">[3]</a>"
1818,3113,11,3.6605306,-6.6554327,2.4064374,French mathematician who devised the plotting system that uses coordinates named for him
1819,3113,10,-4.307229,-2.8689833,2.9056752,"He recorded his 1982 hit album, ""Nebraska"", as a series of demos on a 4-track machine at home"
1820,3113,4,4.4968085,-3.2329624,4.6185184,"A teacher could handle this, the moving of earth to form a smooth surface for a roadway"
1821,3113,4,3.5318322,-0.23115596,2.7164578,"An explosive device, a stunning revelation, or a stunning blonde"
1822,3113,3,7.5708957,-1.3671696,3.5757804,"This clear meat soup will be finished in a jiffy; actually, ""finished"" is what its name means"
1823,3113,7,-0.38154823,1.1402144,0.12917791,"Harry Angstrom's house burns to the ground in this author's 1971 novel ""Rabbit Redux"""
1824,3113,0,-6.030974,-1.7597663,-4.6760497,"Summer is the time for Whatever Week, a celebration of the Kennebec River in this state capital"
1825,3113,9,-0.023593767,5.232565,3.745294,"Ralph Macchio's love interest in ""The Karate Kid"", she took a darker turn in ""Leaving Las Vegas"""
1826,3113,18,4.6368027,-1.0123302,-3.3511028,Diamond deposit; it ain't yours! (4)
1827,3113,8,-2.8750517,0.4283362,-9.871414,"Menelaus not only wanted this wife back, but the treasure Paris stole along with her"
1828,3113,6,7.079415,-0.29158798,-1.4176292,Gwilym is the Welsh form of this name that's been popular in England for centuries
1829,3113,7,-0.12103597,1.5962285,0.44159916,"In this Anne Tyler novel, a travel writer breaks his leg & moves into his siblings' home"
1830,3113,0,-6.1097345,0.73061806,-4.1189737,"Parson's Way, a scenic walkway in Kennebunkport, passes near this former president's home, Walker's Point"
1831,3113,7,0.69931996,2.9417415,-0.8636647,"Her first name honors the playwriting partner of Russel Crouse, her father"
1832,3113,18,4.4460196,0.5610005,-3.6283119,"When it's ""praying"", it's preying (6)"
1833,3113,17,-1.8348707,-3.4749043,-4.7482133,This god zapped Salmoneus into oblivion for trying to imitate his thunder & lightning
1834,3113,11,3.760169,-6.479156,3.8622317,John David Joyce set a Guinness record by doing this continuously in a hammock for 240 hours
1835,3113,1,11.906296,2.2362993,1.5780758,"The Red Cloud, Nebraska home seen <a href=""http://www.j-archive.com/media/1998-02-25_DJ_08.jpg"" target=""_blank"">here</a> was the model for Antonia's home in a novel by this author:"
1836,3113,0,-7.021705,-1.0700873,-4.088664,Maine is so famous for these berries that the town of Machias honors them with a festival
1837,3113,12,-2.5221996,5.310448,-1.3370312,"Tamara Dobson fought drugs as ""Cleopatra Jones"" in 1973, 10 years after this woman was ""Cleopatra"""
1838,3113,9,3.6091936,-1.3315412,-3.7746878,Actor Fredric's month (5)
1839,3113,17,-1.7738736,-3.3207686,-4.6547832,This war god wasn't too successful in battle; he was once captured & stuck in a jar for 13 months
1840,3113,4,3.8656409,0.5279776,1.9551657,"Of a pogo stick injury, a dense winter fog or the bite of a comic strip possum, what a pogonip is"
1841,3113,7,-0.15015614,1.6405468,1.7144058,"In the novel by Isabel Allende, Clara del Valle Trueba shares a house with these title entities"
1842,3113,0,-6.1664248,1.0487516,-4.057592,"A national wildlife refuge near Kittery is named for this biologist who wrote ""Silent Spring"""
1843,3113,10,-2.957617,-0.81356245,2.1291344,"This star brought ""Beaches"" & ""For the Boys"" to the screen through her All Girl Productions"
1844,3113,19,4.389341,-1.0708,-3.5646205,Stubborn slippers (5)
1845,3113,8,-1.4724793,0.83236235,-9.467841,"This underworld kingpin had a helmet that made him invisible; after all, his name means ""the unseen"""
1846,3113,9,-3.0596855,3.4471712,4.2806635,"2 of the 4 actors who earned 1974 Oscar nominations for ""The Godfather Part II""; one of them won"
1847,3113,9,-0.3017258,1.4863672,0.46944246,"In this novel by John Kennedy Toole, Ignatius J. Reilly lives with his mother in her New Orleans home"
1848,3113,16,-9.978693,1.1944861,-4.3528304,It's the only National Park in all of New England
1849,3113,17,-3.0811222,0.4918012,2.183888,"This star seen here in a 1953 film left movies in 1958 for her own TV ""Show"":  <a href=""http://www.j-archive.com/media/1998-02-25_DJ_05.jpg"" target=""_blank""><i>""Hi, what's your name?""</i></a> <a href=""http://www.j-archive.com/media/1998-02-25_DJ_05a.jpg"" target=""_blank""><i>""I'm Lorlene.""</i></a>"
1850,3113,3,3.837486,-4.003822,-0.5298279,"Eggplant entree, in Greece (6)"
1851,3113,17,-1.4364891,-0.7220797,-9.988071,Atalanta excelled in this blood sport of which Artemis was goddess
1852,3113,16,-11.2750635,2.6398785,-2.4577944,"Armenia is bordered by this other ""A"" country on the East & on the Southwest"
1853,3113,2,-8.017111,1.835329,-0.696831,19th century novelist Jose Rizal was a hero of this country's independence movement
1854,3447,16,-11.052604,2.3288243,-5.1086125,"This large African desert is home to 2 million people, about as many as Utah"
1855,3447,0,-3.9709654,-8.21094,-0.05993921,"It loves to swim, but this bird seen here is one of the few that do not fly"
1856,3447,18,5.8902793,0.7429494,-5.0863953,"""Gimme a Break, Gimme a Break, Break Me Off a Piece"" of this candy bar"
1857,3447,6,8.641221,-0.65985495,1.3074275,"Gesundheit, meaning ""health"", is what Germans say instead of ""bless you"" when you do this"
1858,3447,9,1.6400199,7.0351453,3.6523466,"On Saturday morning, this Disney hero attends Prometheus Academy"
1859,3447,6,8.610827,-0.680827,3.1471891,A shortened form of Christmas is spelled this way
1860,3447,17,-0.97997844,0.3445674,10.128103,This land that's north of England has odd place names lile Loch Lochy & Loch Oich
1861,3447,0,-3.6572936,-7.98836,-0.9770824,"Seen here, the great horned type of this bird is found from Alaska to South America"
1862,3447,18,2.225586,1.2501155,6.3284326,"""The Milk Chocolate Melts in Your Mouth -- not in Your Hand"""
1863,3447,3,-4.121876,-2.152483,7.242405,"The food many Germans like best is wurst, which are these hot-dog-shaped meat treats"
1864,3447,17,-1.5221676,4.0016284,1.1466467,The monster seen here (Godzilla) originally appeared in movies from this country
1865,3447,11,5.3924966,0.017095735,6.960785,High-energy radiation used to take a picture of your insides
1866,3447,16,-9.172552,2.6328452,-2.3530347,"The Forbidden City is at the heart of this capital of China, also called Peking"
1867,3447,0,-4.092849,-8.346905,-0.022690728,"The largest bird in the world, this one, seen here, is also the fastest on land"
1868,3447,12,5.0658493,-2.549212,-5.6038313,"""The Great American Chocolate Bar"""
1869,3447,17,-2.5370193,-5.2376027,-5.46821,"Germans decorate Christmas trees with silvery strings & call it the ""hair"" of these heavenly beings"
1870,3447,12,-1.2370006,0.33198464,5.79931,"This ""Funnie"" middle school student got his first movie in March 1999"
1871,3447,9,0.268961,5.309175,3.8809965,"Breastplated ""Warrior Princess"" played by Lucy Lawless"
1872,3447,17,2.4844804,-2.968478,5.5458603,"To get from Africa to Arabia, you cross (or part) this sea that has a colorful name"
1873,3447,0,-4.5647593,-8.244374,-0.74310094,The colorful macaw variety of this bird is seen here
1874,3447,13,2.3591797,-0.8911459,8.127807,"""4 Out of 5 Dentists Surveyed Recommend Sugarless Gum for their Patients who Chew Gum"""
1875,3447,16,-6.0096245,-2.4347117,-1.7347773,"From 1949 to 1990 Germany was split into 2 countries, which were called this"
1876,3447,15,1.6948721,7.024749,3.640048,"Ms. Frizzle, a science teacher, drives this title vehicle"
1877,3447,4,2.8392887,-5.4816284,4.851007,A percussion instrument played with small mallets
1878,3447,16,-10.820146,2.226395,-2.1178708,"In 1999 all of Nunavut became a territory in this country, the second largest in area in the world"
1879,3447,0,-4.877447,-8.307281,-0.6235909,"A national symbol, this endangered bird has been making a comeback in recent years"
1880,3447,18,2.030424,2.1286776,4.846976,"""Packed with Peanuts"", it ""Really Satisfies"""
1881,3447,18,5.006878,2.02996,4.74951,"A rathaus isn't as bad as it sounds: it's this ""hall"" where the mayor might work"
1882,3447,18,1.161896,5.396005,0.22924913,"Bubbles, Blossom & Buttercup make up this group devoted to ""Saving the Day Before Bedtime"""
1883,3447,6,6.408431,-0.5611093,1.4892068,"A trademarked name, it's often used as a synonym for a photocopy"
1884,3447,2,-8.77177,-0.3182159,1.4187334,"On April 12, 1861 Confederate general Beauregard attacked this fort in Charleston Harbor"
1885,3447,8,-10.533601,6.041662,-3.8579195,Romanian developed from this language of the ancient Romans
1886,3447,18,4.9950123,-3.7286968,-4.2997456,"Simple Simon met him ""going to the fair"""
1887,3447,0,-6.352228,0.29747537,-4.4758124,"Take a trolley to tour the National Cathedral, Georgetown & the Smithsonian in this city"
1888,3447,7,-2.2017646,0.80410665,4.016493,This German composer's 5th Symphony in C Minor has a famous opening
1889,3447,17,1.1561846,-2.7304354,5.241935,"2 by 2 the animals were put on this ""ark"""
1890,3447,5,0.077954374,-2.4789279,3.4607852,"In his second inaugural address, he said about slavery, ""All know that this...was, somehow, the cause of the war"""
1891,3447,6,-10.568768,5.919127,-3.797732,Athenians speak the Attic dialect of this language
1892,3447,5,-0.25113147,-2.7360196,6.2617984,"One little pig ""went to market""; one little pig ""stayed at home""; one little pig ate this meat"
1893,3447,0,-4.7442923,0.16115253,-4.0687156,"A theme park in Brainerd, Minnesota welcomes you with a 26-foot-tall statue of this lumberjack"
1894,3447,7,-0.14662567,1.7907202,2.1174634,"Escamillo is a toreador in ""Carmen"", an opera set in this European country"
1895,3447,5,2.7309406,-0.028174205,5.3923125,"This ""apple"" is at the front of men's throats"
1896,3447,17,0.80888397,-4.411216,-4.5663514,"The greatest battle fought in the Western Hemisphere has the ""address"" of this small Pennsylvania town"
